  0.285000E+01  0.517695E+01  0.406475E+00  0.321136E+01  0.517695E+01  0.414840E+01  0.406475E+00  0.517695E+01  0.406475E+00  0.796124E+01
  0.290000E+01  0.511239E+01  0.396245E+00  0.316398E+01  0.511239E+01  0.409034E+01  0.396245E+00  0.511239E+01  0.396245E+00  0.790388E+01
  0.295000E+01  0.504834E+01  0.386228E+00  0.311763E+01  0.504834E+01  0.403311E+01  0.386228E+00  0.504834E+01  0.386228E+00  0.784628E+01
  0.300000E+01  0.498483E+01  0.376423E+00  0.307230E+01  0.498483E+01  0.397672E+01  0.376423E+00  0.498483E+01  0.376423E+00  0.778844E+01
  0.305000E+01  0.492189E+01  0.366830E+00  0.302800E+01  0.492189E+01  0.392118E+01  0.366830E+00  0.492189E+01  0.366830E+00  0.773038E+01
  0.310000E+01  0.485954E+01  0.357449E+00  0.298472E+01  0.485954E+01  0.386651E+01  0.357449E+00  0.485954E+01  0.357449E+00  0.767211E+01
  0.315000E+01  0.479780E+01  0.348278E+00  0.294244E+01  0.479780E+01  0.381272E+01  0.348278E+00  0.479780E+01  0.348278E+00  0.761366E+01
  0.320000E+01  0.473669E+01  0.339317E+00  0.290116E+01  0.473669E+01  0.375981E+01  0.339317E+00  0.473669E+01  0.339317E+00  0.755505E+01
  0.325000E+01  0.467623E+01  0.330563E+00  0.286087E+01  0.467623E+01  0.370779E+01  0.330563E+00  0.467623E+01  0.330563E+00  0.749630E+01
  0.330000E+01  0.461643E+01  0.322014E+00  0.282156E+01  0.461643E+01  0.365666E+01  0.322014E+00  0.461643E+01  0.322014E+00  0.743742E+01
  0.335000E+01  0.455731E+01  0.313668E+00  0.278321E+01  0.455731E+01  0.360643E+01  0.313668E+00  0.455731E+01  0.313668E+00  0.737845E+01
  0.340000E+01  0.449889E+01  0.305524E+00  0.274580E+01  0.449889E+01  0.355709E+01  0.305524E+00  0.449889E+01  0.305524E+00  0.731939E+01
  0.345000E+01  0.444118E+01  0.297578E+00  0.270934E+01  0.444118E+01  0.350865E+01  0.297578E+00  0.444118E+01  0.297578E+00  0.726026E+01
  0.350000E+01  0.438418E+01  0.289827E+00  0.267379E+01  0.438418E+01  0.346110E+01  0.289827E+00  0.438418E+01  0.289827E+00  0.720110E+01
  0.355000E+01  0.432791E+01  0.282270E+00  0.263914E+01  0.432791E+01  0.341444E+01  0.282270E+00  0.432791E+01  0.282270E+00  0.714192E+01
  0.360000E+01  0.427237E+01  0.274902E+00  0.260538E+01  0.427237E+01  0.336867E+01  0.274902E+00  0.427237E+01  0.274902E+00  0.708274E+01
  0.365000E+01  0.421758E+01  0.267721E+00  0.257249E+01  0.421758E+01  0.332378E+01  0.267721E+00  0.421758E+01  0.267721E+00  0.702358E+01
  0.370000E+01  0.416354E+01  0.260723E+00  0.254046E+01  0.416354E+01  0.327976E+01  0.260723E+00  0.416354E+01  0.260723E+00  0.696447E+01
  0.375000E+01  0.411026E+01  0.253906E+00  0.250927E+01  0.411026E+01  0.323660E+01  0.253906E+00  0.411026E+01  0.253906E+00  0.690541E+01
  0.380000E+01  0.405774E+01  0.247265E+00  0.247890E+01  0.405774E+01  0.319430E+01  0.247265E+00  0.405774E+01  0.247265E+00  0.684643E+01
  0.385000E+01  0.400598E+01  0.240799E+00  0.244933E+01  0.400598E+01  0.315286E+01  0.240799E+00  0.400598E+01  0.240799E+00  0.678754E+01
  0.390000E+01  0.395499E+01  0.234502E+00  0.242056E+01  0.395499E+01  0.311225E+01  0.234502E+00  0.395499E+01  0.234502E+00  0.672877E+01
  0.395000E+01  0.390476E+01  0.228372E+00  0.239255E+01  0.390476E+01  0.307247E+01  0.228372E+00  0.390476E+01  0.228372E+00  0.667014E+01
  0.400000E+01  0.385531E+01  0.222405E+00  0.236530E+01  0.385531E+01  0.303351E+01  0.222405E+00  0.385531E+01  0.222405E+00  0.661165E+01
  0.405000E+01  0.380663E+01  0.216597E+00  0.233879E+01  0.380663E+01  0.299535E+01  0.216597E+00  0.380663E+01  0.216597E+00  0.655333E+01
  0.410000E+01  0.375872E+01  0.210946E+00  0.231301E+01  0.375872E+01  0.295800E+01  0.210946E+00  0.375872E+01  0.210946E+00  0.649520E+01
  0.415000E+01  0.371158E+01  0.205447E+00  0.228793E+01  0.371158E+01  0.292143E+01  0.205447E+00  0.371158E+01  0.205447E+00  0.643726E+01
  0.420000E+01  0.366520E+01  0.200097E+00  0.226355E+01  0.366520E+01  0.288564E+01  0.200097E+00  0.366520E+01  0.200097E+00  0.637954E+01
  0.425000E+01  0.361959E+01  0.194893E+00  0.223984E+01  0.361959E+01  0.285061E+01  0.194893E+00  0.361959E+01  0.194893E+00  0.632204E+01
  0.430000E+01  0.357475E+01  0.189831E+00  0.221678E+01  0.357475E+01  0.281633E+01  0.189831E+00  0.357475E+01  0.189831E+00  0.626479E+01
  0.435000E+01  0.353066E+01  0.184908E+00  0.219438E+01  0.353066E+01  0.278279E+01  0.184908E+00  0.353066E+01  0.184908E+00  0.620780E+01
  0.440000E+01  0.348733E+01  0.180120E+00  0.217260E+01  0.348733E+01  0.274998E+01  0.180120E+00  0.348733E+01  0.180120E+00  0.615107E+01
  0.445000E+01  0.344475E+01  0.175464E+00  0.215144E+01  0.344475E+01  0.271788E+01  0.175464E+00  0.344475E+01  0.175464E+00  0.609463E+01
  0.450000E+01  0.340292E+01  0.170937E+00  0.213088E+01  0.340292E+01  0.268649E+01  0.170937E+00  0.340292E+01  0.170937E+00  0.603848E+01
  0.455000E+01  0.336183E+01  0.166535E+00  0.211091E+01  0.336183E+01  0.265579E+01  0.166535E+00  0.336183E+01  0.166535E+00  0.598264E+01
  0.460000E+01  0.332148E+01  0.162255E+00  0.209151E+01  0.332148E+01  0.262578E+01  0.162255E+00  0.332148E+01  0.162255E+00  0.592712E+01
  0.465000E+01  0.328185E+01  0.158094E+00  0.207266E+01  0.328185E+01  0.259643E+01  0.158094E+00  0.328185E+01  0.158094E+00  0.587193E+01
  0.470000E+01  0.324295E+01  0.154049E+00  0.205435E+01  0.324295E+01  0.256773E+01  0.154049E+00  0.324295E+01  0.154049E+00  0.581707E+01
  0.475000E+01  0.320477E+01  0.150116E+00  0.203658E+01  0.320477E+01  0.253969E+01  0.150116E+00  0.320477E+01  0.150116E+00  0.576257E+01
  0.480000E+01  0.316730E+01  0.146293E+00  0.201932E+01  0.316730E+01  0.251227E+01  0.146293E+00  0.316730E+01  0.146293E+00  0.570842E+01
  0.485000E+01  0.313053E+01  0.142577E+00  0.200256E+01  0.313053E+01  0.248548E+01  0.142577E+00  0.313053E+01  0.142577E+00  0.565464E+01
  0.490000E+01  0.309446E+01  0.138965E+00  0.198629E+01  0.309446E+01  0.245930E+01  0.138965E+00  0.309446E+01  0.138965E+00  0.560124E+01
  0.495000E+01  0.305907E+01  0.135454E+00  0.197050E+01  0.305907E+01  0.243372E+01  0.135454E+00  0.305907E+01  0.135454E+00  0.554822E+01
  0.500000E+01  0.302436E+01  0.132040E+00  0.195517E+01  0.302436E+01  0.240873E+01  0.132040E+00  0.302436E+01  0.132040E+00  0.549559E+01
  0.505000E+01  0.299033E+01  0.128723E+00  0.194029E+01  0.299033E+01  0.238432E+01  0.128723E+00  0.299033E+01  0.128723E+00  0.544336E+01
  0.510000E+01  0.295696E+01  0.125497E+00  0.192584E+01  0.295696E+01  0.236048E+01  0.125497E+00  0.295696E+01  0.125497E+00  0.539154E+01
  0.515000E+01  0.292424E+01  0.122363E+00  0.191182E+01  0.292424E+01  0.233719E+01  0.122363E+00  0.292424E+01  0.122363E+00  0.534012E+01
  0.520000E+01  0.289217E+01  0.119315E+00  0.189822E+01  0.289217E+01  0.231445E+01  0.119315E+00  0.289217E+01  0.119315E+00  0.528913E+01
  0.525000E+01  0.286073E+01  0.116353E+00  0.188501E+01  0.286073E+01  0.229224E+01  0.116353E+00  0.286073E+01  0.116353E+00  0.523856E+01
  0.530000E+01  0.282993E+01  0.113473E+00  0.187219E+01  0.282993E+01  0.227056E+01  0.113473E+00  0.282993E+01  0.113473E+00  0.518841E+01
  0.535000E+01  0.279974E+01  0.110674E+00  0.185975E+01  0.279974E+01  0.224940E+01  0.110674E+00  0.279974E+01  0.110674E+00  0.513870E+01
  0.540000E+01  0.277016E+01  0.107952E+00  0.184767E+01  0.277016E+01  0.222874E+01  0.107952E+00  0.277016E+01  0.107952E+00  0.508942E+01
  0.545000E+01  0.274118E+01  0.105306E+00  0.183594E+01  0.274118E+01  0.220858E+01  0.105306E+00  0.274118E+01  0.105306E+00  0.504058E+01
  0.550000E+01  0.271279E+01  0.102734E+00  0.182456E+01  0.271279E+01  0.218890E+01  0.102734E+00  0.271279E+01  0.102734E+00  0.499219E+01
  0.555000E+01  0.268499E+01  0.100233E+00  0.181350E+01  0.268499E+01  0.216970E+01  0.100233E+00  0.268499E+01  0.100233E+00  0.494425E+01
  0.560000E+01  0.265775E+01  0.978014E-01  0.180277E+01  0.265775E+01  0.215096E+01  0.978014E-01  0.265775E+01  0.978014E-01  0.489675E+01
  0.565000E+01  0.263108E+01  0.954369E-01  0.179234E+01  0.263108E+01  0.213269E+01  0.954369E-01  0.263108E+01  0.954369E-01  0.484971E+01
  0.570000E+01  0.260496E+01  0.931375E-01  0.178221E+01  0.260496E+01  0.211485E+01  0.931375E-01  0.260496E+01  0.931375E-01  0.480312E+01
  0.575000E+01  0.257938E+01  0.909014E-01  0.177237E+01  0.257938E+01  0.209746E+01  0.909014E-01  0.257938E+01  0.909014E-01  0.475699E+01
  0.580000E+01  0.255434E+01  0.887268E-01  0.176281E+01  0.255434E+01  0.208050E+01  0.887268E-01  0.255434E+01  0.887268E-01  0.471132E+01
  0.585000E+01  0.252982E+01  0.866117E-01  0.175351E+01  0.252982E+01  0.206396E+01  0.866117E-01  0.252982E+01  0.866117E-01  0.466611E+01
  0.590000E+01  0.250581E+01  0.845545E-01  0.174447E+01  0.250581E+01  0.204782E+01  0.845545E-01  0.250581E+01  0.845545E-01  0.462135E+01
  0.595000E+01  0.248231E+01  0.825533E-01  0.173568E+01  0.248231E+01  0.203209E+01  0.825533E-01  0.248231E+01  0.825533E-01  0.457706E+01
  0.600000E+01  0.245931E+01  0.806065E-01  0.172713E+01  0.245931E+01  0.201676E+01  0.806065E-01  0.245931E+01  0.806065E-01  0.453323E+01
  0.605000E+01  0.243679E+01  0.787125E-01  0.171881E+01  0.243679E+01  0.200180E+01  0.787125E-01  0.243679E+01  0.787125E-01  0.448987E+01
  0.610000E+01  0.241474E+01  0.768698E-01  0.171071E+01  0.241474E+01  0.198723E+01  0.768698E-01  0.241474E+01  0.768698E-01  0.444696E+01
  0.615000E+01  0.239317E+01  0.750767E-01  0.170281E+01  0.239317E+01  0.197301E+01  0.750767E-01  0.239317E+01  0.750767E-01  0.440452E+01
  0.620000E+01  0.237205E+01  0.733317E-01  0.169512E+01  0.237205E+01  0.195916E+01  0.733317E-01  0.237205E+01  0.733317E-01  0.436254E+01
  0.625000E+01  0.235138E+01  0.716335E-01  0.168763E+01  0.235138E+01  0.194566E+01  0.716335E-01  0.235138E+01  0.716335E-01  0.432102E+01
  0.630000E+01  0.233115E+01  0.699807E-01  0.168032E+01  0.233115E+01  0.193250E+01  0.699807E-01  0.233115E+01  0.699807E-01  0.427995E+01
  0.635000E+01  0.231135E+01  0.683718E-01  0.167319E+01  0.231135E+01  0.191967E+01  0.683718E-01  0.231135E+01  0.683718E-01  0.423935E+01
  0.640000E+01  0.229198E+01  0.668056E-01  0.166623E+01  0.229198E+01  0.190716E+01  0.668056E-01  0.229198E+01  0.668056E-01  0.419920E+01
