  0.443495E+00  0.271749E+01  0.327757E+00  0.367710E+01  0.395309E-01  0.443495E+00  0.497556E+01
  0.750000E+00  0.271925E+01  0.326276E+00  0.199135E+01  0.271925E+01  0.235659E+01  0.326276E+00  0.271925E+01  0.326276E+00  0.367431E+01  0.391490E-01  0.238937E+00  0.326276E+00
  0.282761E+00  0.391490E-01  0.326276E+00  0.391490E-01  0.440871E+00  0.145830E+01  0.199135E+01  0.172577E+01  0.238937E+00  0.199135E+01  0.238937E+00  0.269076E+01  0.271925E+01
  0.235659E+01  0.326276E+00  0.271925E+01  0.326276E+00  0.367431E+01  0.204229E+01  0.282761E+00  0.235659E+01  0.282761E+00  0.318427E+01  0.391490E-01  0.326276E+00  0.391490E-01
  0.440871E+00  0.271925E+01  0.326276E+00  0.367431E+01  0.391490E-01  0.440871E+00  0.496480E+01
  0.800000E+00  0.272104E+01  0.324700E+00  0.198654E+01  0.272104E+01  0.235526E+01  0.324700E+00  0.272104E+01  0.324700E+00  0.367200E+01  0.387462E-01  0.237052E+00  0.324700E+00
  0.281052E+00  0.387462E-01  0.324700E+00  0.387462E-01  0.438177E+00  0.145030E+01  0.198654E+01  0.171950E+01  0.237052E+00  0.198654E+01  0.237052E+00  0.268080E+01  0.272104E+01
  0.235526E+01  0.324700E+00  0.272104E+01  0.324700E+00  0.367200E+01  0.203865E+01  0.281052E+00  0.235526E+01  0.281052E+00  0.317839E+01  0.387462E-01  0.324700E+00  0.387462E-01
  0.438177E+00  0.272104E+01  0.324700E+00  0.367200E+01  0.387462E-01  0.438177E+00  0.495531E+01
  0.850000E+00  0.272286E+01  0.323031E+00  0.198144E+01  0.272286E+01  0.235380E+01  0.323031E+00  0.272286E+01  0.323031E+00  0.367027E+01  0.383233E-01  0.235071E+00  0.323031E+00
  0.279247E+00  0.383233E-01  0.323031E+00  0.383233E-01  0.435429E+00  0.144190E+01  0.198144E+01  0.171287E+01  0.235071E+00  0.198144E+01  0.235071E+00  0.267087E+01  0.272286E+01
