  0.17500E+01 -0.36535E+00 -0.35399E+00 -0.46755E-01 -0.50801E-01 -0.20952E+00 -0.21061E+00 -0.71353E-01 -0.59273E-01
  0.18000E+01 -0.40949E+00 -0.40414E+00 -0.43345E-01 -0.49478E-01 -0.21962E+00 -0.22285E+00 -0.43261E-01 -0.19075E-01
  0.18500E+01 -0.44748E+00 -0.45147E+00 -0.40353E-01 -0.47202E-01 -0.22769E+00 -0.23601E+00 -0.18321E-01 -0.47632E-04
  0.19000E+01 -0.47729E+00 -0.49010E+00 -0.37570E-01 -0.41916E-01 -0.23309E+00 -0.24427E+00  0.37725E-02  0.12565E-01
  0.19500E+01 -0.49749E+00 -0.51911E+00 -0.34619E-01 -0.33852E-01 -0.23535E+00 -0.24866E+00  0.23765E-01  0.29434E-01
  0.20000E+01 -0.50729E+00 -0.53705E+00 -0.31085E-01 -0.31152E-01 -0.23423E+00 -0.25159E+00  0.42526E-01  0.43264E-01
  0.20500E+01 -0.50656E+00 -0.54497E+00 -0.26656E-01 -0.28710E-01 -0.22975E+00 -0.25461E+00  0.60754E-01  0.42677E-01
  0.21000E+01 -0.49576E+00 -0.53611E+00 -0.21226E-01 -0.25857E-01 -0.22218E+00 -0.24995E+00  0.78768E-01  0.33126E-01
  0.21500E+01 -0.47590E+00 -0.51284E+00 -0.14947E-01 -0.18531E-01 -0.21204E+00 -0.23921E+00  0.96445E-01  0.38553E-01
  0.22000E+01 -0.44845E+00 -0.47574E+00 -0.82027E-02 -0.81940E-02 -0.20001E+00 -0.22128E+00  0.11330E+00  0.77070E-01
  0.22500E+01 -0.41510E+00 -0.43164E+00 -0.15228E-02  0.17315E-02 -0.18678E+00 -0.20284E+00  0.12863E+00  0.14129E+00
  0.23000E+01 -0.37771E+00 -0.38753E+00  0.45312E-02  0.98532E-02 -0.17300E+00 -0.18421E+00  0.14175E+00  0.20057E+00
  0.23500E+01 -0.33812E+00 -0.34540E+00  0.94803E-02  0.11545E-01 -0.15914E+00 -0.16846E+00  0.15211E+00  0.22754E+00
  0.24000E+01 -0.29800E+00 -0.30359E+00  0.13015E-01  0.15726E-01 -0.14545E+00 -0.15279E+00  0.15948E+00  0.21664E+00
  0.24500E+01 -0.25879E+00 -0.26011E+00  0.15029E-01  0.23183E-01 -0.13200E+00 -0.13507E+00  0.16391E+00  0.18005E+00
  0.25000E+01 -0.22154E+00 -0.21915E+00  0.15600E-01  0.26331E-01 -0.11871E+00 -0.11650E+00  0.16568E+00  0.13996E+00
  0.25500E+01 -0.18693E+00 -0.18441E+00  0.14944E-01  0.25762E-01 -0.10544E+00 -0.10382E+00  0.16521E+00  0.11548E+00
  0.26000E+01 -0.15529E+00 -0.15376E+00  0.13335E-01  0.19925E-01 -0.92071E-01 -0.90817E-01  0.16291E+00  0.11694E+00
  0.26500E+01 -0.12662E+00 -0.12610E+00  0.11039E-01  0.19513E-01 -0.78624E-01 -0.80760E-01  0.15910E+00  0.14352E+00
  0.27000E+01 -0.10074E+00 -0.97951E-01  0.82724E-02  0.18015E-01 -0.65247E-01 -0.65122E-01  0.15399E+00  0.17813E+00
  0.27500E+01 -0.77323E-01 -0.69488E-01  0.51891E-02  0.18814E-01 -0.52228E-01 -0.50016E-01  0.14761E+00  0.19771E+00
  0.28000E+01 -0.56082E-01 -0.42789E-01  0.18942E-02  0.15169E-01 -0.39936E-01 -0.36478E-01  0.13995E+00  0.18701E+00
  0.28500E+01 -0.36774E-01 -0.20319E-01 -0.15197E-02  0.79134E-02 -0.28738E-01 -0.24101E-01  0.13101E+00  0.15585E+00
  0.29000E+01 -0.19273E-01 -0.23962E-02 -0.49406E-02 -0.16055E-02 -0.18908E-01 -0.13201E-01  0.12082E+00  0.13017E+00
  0.29500E+01 -0.35543E-02  0.14906E-01 -0.82137E-02 -0.85438E-02 -0.10567E-01 -0.87451E-02  0.10955E+00  0.12454E+00
  0.30000E+01  0.10328E-01  0.29381E-01 -0.11141E-01 -0.20233E-01 -0.36555E-02 -0.26830E-02  0.97497E-01  0.12971E+00
  0.30500E+01  0.22303E-01  0.39321E-01 -0.13504E-01 -0.32492E-01  0.20543E-02  0.70003E-03  0.85027E-01  0.12110E+00
  0.31000E+01  0.32332E-01  0.46316E-01 -0.15097E-01 -0.38759E-01  0.68945E-02  0.80576E-02  0.72560E-01  0.90625E-01
  0.31500E+01  0.40444E-01  0.51727E-01 -0.15770E-01 -0.44581E-01  0.11223E-01  0.13047E-01  0.60495E-01  0.54531E-01
  0.32000E+01  0.46752E-01  0.58186E-01 -0.15458E-01 -0.42193E-01  0.15343E-01  0.21730E-01  0.49160E-01  0.33371E-01
  0.32500E+01  0.51443E-01  0.63050E-01 -0.14194E-01 -0.35266E-01  0.19439E-01  0.31103E-01  0.38785E-01  0.30007E-01
  0.33000E+01  0.54752E-01  0.65610E-01 -0.12100E-01 -0.29317E-01  0.23548E-01  0.36666E-01  0.29487E-01  0.27449E-01
  0.33500E+01  0.56918E-01  0.62124E-01 -0.93657E-02 -0.26706E-01  0.27578E-01  0.38521E-01  0.21286E-01  0.11369E-01
  0.34000E+01  0.58165E-01  0.56427E-01 -0.62089E-02 -0.24271E-01  0.31346E-01  0.38320E-01  0.14126E-01 -0.11937E-01
  0.34500E+01  0.58669E-01  0.52131E-01 -0.28399E-02 -0.18995E-01  0.34649E-01  0.38879E-01  0.79058E-02 -0.23732E-01
  0.35000E+01  0.58575E-01  0.53320E-01  0.56466E-03 -0.81244E-02  0.37329E-01  0.42318E-01  0.24987E-02 -0.16278E-01
  0.35500E+01  0.57997E-01  0.56012E-01  0.38779E-02  0.47539E-02  0.39317E-01  0.50874E-01 -0.22225E-02  0.44703E-03
  0.36000E+01  0.57060E-01  0.59058E-01  0.70207E-02  0.14267E-01  0.40660E-01  0.54989E-01 -0.63799E-02  0.69924E-02
  0.36500E+01  0.55908E-01  0.56264E-01  0.99497E-02  0.21400E-01  0.41506E-01  0.53702E-01 -0.10081E-01 -0.37798E-02
  0.37000E+01  0.54727E-01  0.50636E-01  0.12641E-01  0.21107E-01  0.42072E-01  0.49553E-01 -0.13417E-01 -0.18705E-01
  0.37500E+01  0.53731E-01  0.46119E-01  0.15072E-01  0.21618E-01  0.42587E-01  0.47829E-01 -0.16457E-01 -0.25996E-01
  0.38000E+01  0.53143E-01  0.44319E-01  0.17215E-01  0.24903E-01  0.43247E-01  0.46804E-01 -0.19245E-01 -0.26289E-01
  0.38500E+01  0.53160E-01  0.45709E-01  0.19031E-01  0.29013E-01  0.44174E-01  0.46188E-01 -0.21797E-01 -0.28467E-01
  0.39000E+01  0.53919E-01  0.47807E-01  0.20483E-01  0.30859E-01  0.45404E-01  0.45740E-01 -0.24105E-01 -0.34228E-01
  0.39500E+01  0.55464E-01  0.50597E-01  0.21541E-01  0.37018E-01  0.46887E-01  0.46857E-01 -0.26133E-01 -0.34982E-01
  0.40000E+01  0.57744E-01  0.55236E-01  0.22193E-01  0.38296E-01  0.48514E-01  0.47803E-01 -0.27838E-01 -0.25420E-01
  0.40500E+01  0.60615E-01  0.59330E-01  0.22456E-01  0.42481E-01  0.50152E-01  0.49078E-01 -0.29171E-01 -0.12122E-01
  0.41000E+01  0.63871E-01  0.60684E-01  0.22369E-01  0.41037E-01  0.51674E-01  0.49352E-01 -0.30102E-01 -0.97480E-02
  0.41500E+01  0.67282E-01  0.61881E-01  0.21995E-01  0.37272E-01  0.52984E-01  0.46720E-01 -0.30619E-01 -0.24984E-01
  0.42000E+01  0.70635E-01  0.64397E-01  0.21402E-01  0.32689E-01  0.54032E-01  0.44412E-01 -0.30740E-01 -0.43912E-01
  0.42500E+01  0.73763E-01  0.68670E-01  0.20657E-01  0.34151E-01  0.54810E-01  0.45466E-01 -0.30503E-01 -0.51304E-01
  0.43000E+01  0.76567E-01  0.75892E-01  0.19814E-01  0.32532E-01  0.55344E-01  0.46331E-01 -0.29970E-01 -0.47807E-01
  0.43500E+01  0.79010E-01  0.82707E-01  0.18911E-01  0.34132E-01  0.55675E-01  0.50258E-01 -0.29202E-01 -0.41678E-01
  0.44000E+01  0.81105E-01  0.85396E-01  0.17966E-01  0.29414E-01  0.55845E-01  0.49168E-01 -0.28259E-01 -0.44077E-01
  0.44500E+01  0.82889E-01  0.88034E-01  0.16984E-01  0.21984E-01  0.55885E-01  0.47368E-01 -0.27185E-01 -0.53839E-01
  0.45000E+01  0.84399E-01  0.91855E-01  0.15963E-01  0.22088E-01  0.55817E-01  0.47640E-01 -0.26016E-01 -0.57756E-01
  0.45500E+01  0.85652E-01  0.99143E-01  0.14901E-01  0.20436E-01  0.55646E-01  0.49641E-01 -0.24770E-01 -0.48844E-01
  0.46000E+01  0.86634E-01  0.10886E+00  0.13800E-01  0.21323E-01  0.55370E-01  0.56379E-01 -0.23464E-01 -0.33346E-01
  0.46500E+01  0.87308E-01  0.11646E+00  0.12669E-01  0.21839E-01  0.54985E-01  0.63467E-01 -0.22111E-01 -0.23401E-01
  0.47000E+01  0.87623E-01  0.12008E+00  0.11522E-01  0.17660E-01  0.54487E-01  0.62734E-01 -0.20733E-01 -0.23069E-01
  0.47500E+01  0.87538E-01  0.12158E+00  0.10375E-01  0.11660E-01  0.53877E-01  0.58288E-01 -0.19358E-01 -0.26794E-01
  0.48000E+01  0.87033E-01  0.12275E+00  0.92453E-02  0.59389E-02  0.53152E-01  0.59941E-01 -0.18015E-01 -0.24743E-01
  0.48500E+01  0.86120E-01  0.12549E+00  0.81448E-02  0.39903E-02  0.52315E-01  0.61497E-01 -0.16733E-01 -0.16604E-01
  0.49000E+01  0.84846E-01  0.13049E+00  0.70821E-02  0.45263E-02  0.51364E-01  0.66374E-01 -0.15532E-01 -0.72330E-02
  0.49500E+01  0.83282E-01  0.13459E+00  0.60624E-02  0.40356E-02  0.50299E-01  0.69875E-01 -0.14421E-01 -0.13005E-02
  0.50000E+01  0.81513E-01  0.13630E+00  0.50899E-02  0.20747E-02  0.49125E-01  0.70316E-01 -0.13394E-01 -0.11659E-02
  0.50500E+01  0.79615E-01  0.13624E+00  0.41696E-02 -0.43489E-02  0.47850E-01  0.71925E-01 -0.12438E-01  0.68610E-03
  0.51000E+01  0.77644E-01  0.13619E+00  0.33096E-02 -0.32877E-02  0.46493E-01  0.74820E-01 -0.11533E-01  0.68479E-02
  0.51500E+01  0.75627E-01  0.13812E+00  0.25208E-02 -0.45715E-02  0.45079E-01  0.74692E-01 -0.10662E-01  0.12553E-01
  0.52000E+01  0.73562E-01  0.13885E+00  0.18157E-02 -0.51982E-02  0.43642E-01  0.77356E-01 -0.98149E-02  0.12686E-01
  0.52500E+01  0.71424E-01  0.13498E+00  0.12063E-02 -0.83207E-02  0.42213E-01  0.74194E-01 -0.89951E-02  0.58583E-02
  0.53000E+01  0.69177E-01  0.12890E+00  0.70056E-03 -0.12366E-01  0.40817E-01  0.72912E-01 -0.82147E-02 -0.51255E-02
  0.53500E+01  0.66788E-01  0.12313E+00  0.30067E-03 -0.18786E-01  0.39465E-01  0.68356E-01 -0.74933E-02 -0.12437E-01
  0.54000E+01  0.64236E-01  0.11756E+00  0.16684E-05 -0.20041E-01  0.38148E-01  0.64962E-01 -0.68521E-02 -0.90878E-02
  0.54500E+01  0.61519E-01  0.11263E+00 -0.20794E-03 -0.18909E-01  0.36842E-01  0.62546E-01 -0.63080E-02 -0.27486E-03
  0.55000E+01  0.58659E-01  0.10810E+00 -0.34442E-03 -0.18216E-01  0.35508E-01  0.60019E-01 -0.58698E-02  0.69457E-02
  0.55500E+01  0.55695E-01  0.10124E+00 -0.42595E-03 -0.17081E-01  0.34104E-01  0.58759E-01 -0.55361E-02  0.13466E-01
  0.56000E+01  0.52677E-01  0.93684E-01 -0.47006E-03 -0.16474E-01  0.32591E-01  0.56162E-01 -0.52963E-02  0.15006E-01
  0.56500E+01  0.49657E-01  0.89363E-01 -0.49081E-03 -0.15074E-01  0.30942E-01  0.53021E-01 -0.51346E-02  0.82051E-02
  0.57000E+01  0.46680E-01  0.83766E-01 -0.49812E-03 -0.89403E-02  0.29150E-01  0.53603E-01 -0.50337E-02  0.30994E-02
  0.57500E+01  0.43778E-01  0.78223E-01 -0.49725E-03 -0.35177E-02  0.27227E-01  0.51207E-01 -0.49784E-02  0.63091E-02
  0.58000E+01  0.40969E-01  0.73074E-01 -0.49026E-03  0.73254E-03  0.25202E-01  0.50989E-01 -0.49584E-02  0.84613E-02
  0.58500E+01  0.38253E-01  0.66198E-01 -0.47731E-03  0.27223E-03  0.23117E-01  0.44397E-01 -0.49684E-02  0.81943E-02
  0.59000E+01  0.35619E-01  0.58293E-01 -0.45846E-03  0.54867E-03  0.21016E-01  0.40346E-01 -0.50068E-02  0.60152E-02
  0.59500E+01  0.33048E-01  0.50454E-01 -0.43480E-03  0.16306E-02  0.18941E-01  0.35723E-01 -0.50734E-02  0.26145E-02
  0.60000E+01  0.30515E-01  0.44382E-01 -0.40904E-03  0.35153E-02  0.16923E-01  0.30104E-01 -0.51669E-02  0.83927E-03
  0.60500E+01  0.27998E-01  0.39108E-01 -0.38520E-03  0.45744E-02  0.14981E-01  0.28170E-01 -0.52835E-02 -0.21687E-02
  0.61000E+01  0.25478E-01  0.32362E-01 -0.36782E-03  0.69032E-02  0.13126E-01  0.24812E-01 -0.54156E-02 -0.44907E-02
  0.61500E+01  0.22947E-01  0.25630E-01 -0.36086E-03  0.86769E-02  0.11355E-01  0.19900E-01 -0.55537E-02 -0.86721E-02
  0.62000E+01  0.20404E-01  0.18074E-01 -0.36668E-03  0.76453E-02  0.96648E-02  0.15317E-01 -0.56870E-02 -0.11377E-01
  0.62500E+01  0.17854E-01  0.10927E-01 -0.38545E-03  0.61060E-02  0.80470E-02  0.97043E-02 -0.58057E-02 -0.13718E-01
  0.63000E+01  0.15315E-01  0.66748E-02 -0.41512E-03  0.58382E-02  0.64960E-02  0.44388E-02 -0.59021E-02 -0.18775E-01
  0.63500E+01  0.12806E-01  0.56068E-03 -0.45184E-03  0.61288E-02  0.50080E-02  0.26083E-03 -0.59718E-02 -0.22845E-01
  0.64000E+01  0.10351E-01 -0.39783E-02 -0.49077E-03  0.46946E-02  0.35814E-02 -0.48788E-02 -0.60125E-02 -0.27986E-01
  0.64500E+01  0.79727E-02 -0.78364E-02 -0.52711E-03  0.22186E-02  0.22159E-02 -0.72428E-02 -0.60243E-02 -0.32854E-01
  0.65000E+01  0.56907E-02 -0.12634E-01 -0.55698E-03  0.93777E-03  0.91145E-03 -0.12507E-01 -0.60079E-02 -0.27046E-01
  0.65500E+01  0.35195E-02 -0.17105E-01 -0.57798E-03  0.26056E-02 -0.33260E-03 -0.14885E-01 -0.59641E-02 -0.19572E-01
  0.66000E+01  0.14673E-02 -0.21524E-01 -0.58945E-03  0.13840E-02 -0.15171E-02 -0.17907E-01 -0.58938E-02 -0.19225E-01
  0.66500E+01 -0.46389E-03 -0.26133E-01 -0.59233E-03  0.18022E-04 -0.26427E-02 -0.22526E-01 -0.57979E-02 -0.19365E-01
  0.67000E+01 -0.22766E-02 -0.29784E-01 -0.58868E-03 -0.36039E-02 -0.37086E-02 -0.28226E-01 -0.56780E-02 -0.16740E-01
  0.67500E+01 -0.39759E-02 -0.32020E-01 -0.58108E-03 -0.45494E-02 -0.47116E-02 -0.27910E-01 -0.55370E-02 -0.10903E-01
  0.68000E+01 -0.55679E-02 -0.34225E-01 -0.57216E-03 -0.34835E-02 -0.56463E-02 -0.28952E-01 -0.53795E-02 -0.39909E-02
  0.68500E+01 -0.70559E-02 -0.33448E-01 -0.56398E-03 -0.20342E-02 -0.65048E-02 -0.29782E-01 -0.52112E-02  0.36882E-02
  0.69000E+01 -0.84415E-02 -0.37074E-01 -0.55797E-03 -0.56692E-02 -0.72789E-02 -0.33547E-01 -0.50382E-02  0.23958E-02
  0.69500E+01 -0.97222E-02 -0.40201E-01 -0.55470E-03 -0.65319E-02 -0.79609E-02 -0.34420E-01 -0.48658E-02 -0.72596E-02
  0.70000E+01 -0.10894E-01 -0.44359E-01 -0.55414E-03 -0.10210E-01 -0.85464E-02 -0.38873E-01 -0.46978E-02 -0.12256E-01
  0.70500E+01 -0.11952E-01 -0.47549E-01 -0.55585E-03 -0.87537E-02 -0.90346E-02 -0.42939E-01 -0.45353E-02 -0.13376E-01
  0.71000E+01 -0.12894E-01 -0.51147E-01 -0.55920E-03 -0.90525E-02 -0.94295E-02 -0.42749E-01 -0.43765E-02 -0.10644E-01
  0.71500E+01 -0.13720E-01 -0.54352E-01 -0.56364E-03 -0.12624E-01 -0.97393E-02 -0.44505E-01 -0.42182E-02 -0.41133E-02
  0.72000E+01 -0.14435E-01 -0.58795E-01 -0.56875E-03 -0.13170E-01 -0.99754E-02 -0.46675E-01 -0.40558E-02  0.76162E-03
  0.72500E+01 -0.15051E-01 -0.61034E-01 -0.57427E-03 -0.11037E-01 -0.10151E-01 -0.48445E-01 -0.38854E-02  0.34615E-03
  0.73000E+01 -0.15581E-01 -0.61409E-01 -0.58004E-03 -0.10793E-01 -0.10278E-01 -0.47635E-01 -0.37047E-02  0.42960E-03
  0.73500E+01 -0.16044E-01 -0.62675E-01 -0.58594E-03 -0.99041E-02 -0.10369E-01 -0.48008E-01 -0.35138E-02  0.83848E-02
  0.74000E+01 -0.16457E-01 -0.63609E-01 -0.59168E-03 -0.69819E-02 -0.10433E-01 -0.45909E-01 -0.33149E-02  0.17055E-01
  0.74500E+01 -0.16839E-01 -0.65359E-01 -0.59683E-03 -0.58505E-02 -0.10477E-01 -0.47011E-01 -0.31123E-02  0.12736E-01
  0.75000E+01 -0.17200E-01 -0.68357E-01 -0.60075E-03 -0.48353E-02 -0.10504E-01 -0.47801E-01 -0.29109E-02  0.50270E-02
  0.75500E+01 -0.17549E-01 -0.71495E-01 -0.60273E-03 -0.59104E-02 -0.10517E-01 -0.46268E-01 -0.27155E-02  0.45834E-02
  0.76000E+01 -0.17889E-01 -0.73860E-01 -0.60204E-03 -0.55547E-02 -0.10515E-01 -0.46367E-01 -0.25297E-02  0.31451E-02
  0.76500E+01 -0.18216E-01 -0.75098E-01 -0.59805E-03 -0.52455E-02 -0.10499E-01 -0.47120E-01 -0.23553E-02 -0.20606E-02
  0.77000E+01 -0.18522E-01 -0.76590E-01 -0.59035E-03 -0.41027E-02 -0.10468E-01 -0.46173E-01 -0.21923E-02 -0.88800E-02
  0.77500E+01 -0.18798E-01 -0.78090E-01 -0.57883E-03 -0.20904E-02 -0.10420E-01 -0.44405E-01 -0.20398E-02 -0.13526E-01
  0.78000E+01 -0.19032E-01 -0.78869E-01 -0.56360E-03 -0.16996E-02 -0.10355E-01 -0.44507E-01 -0.18958E-02 -0.12684E-01
  0.78500E+01 -0.19212E-01 -0.79038E-01 -0.54499E-03  0.10005E-02 -0.10272E-01 -0.42259E-01 -0.17588E-02 -0.67138E-02
  0.79000E+01 -0.19331E-01 -0.79150E-01 -0.52343E-03  0.39010E-02 -0.10170E-01 -0.40954E-01 -0.16275E-02 -0.32272E-02
  0.79500E+01 -0.19383E-01 -0.79512E-01 -0.49936E-03  0.48259E-02 -0.10050E-01 -0.39639E-01 -0.15016E-02 -0.53556E-02
  0.80000E+01 -0.19366E-01 -0.80712E-01 -0.47313E-03  0.26742E-02 -0.99103E-02 -0.40411E-01 -0.13814E-02 -0.97829E-02
  0.80500E+01 -0.19285E-01 -0.81249E-01 -0.44502E-03  0.12939E-02 -0.97535E-02 -0.39811E-01 -0.12674E-02 -0.10230E-01
  0.81000E+01 -0.19145E-01 -0.80778E-01 -0.41520E-03  0.44465E-04 -0.95802E-02 -0.39234E-01 -0.11600E-02 -0.10932E-01
  0.81500E+01 -0.18957E-01 -0.80728E-01 -0.38388E-03  0.80974E-03 -0.93924E-02 -0.39023E-01 -0.10589E-02 -0.10043E-01
  0.82000E+01 -0.18731E-01 -0.81077E-01 -0.35129E-03 -0.65848E-03 -0.91923E-02 -0.36592E-01 -0.96319E-03 -0.60211E-02
  0.82500E+01 -0.18480E-01 -0.78809E-01 -0.31778E-03 -0.24554E-02 -0.89818E-02 -0.35938E-01 -0.87110E-03 -0.49741E-02
  0.83000E+01 -0.18214E-01 -0.77745E-01 -0.28388E-03 -0.22476E-02 -0.87631E-02 -0.36442E-01 -0.78051E-03 -0.77798E-02
  0.83500E+01 -0.17942E-01 -0.75130E-01 -0.25025E-03 -0.16774E-02 -0.85378E-02 -0.32370E-01 -0.68927E-03 -0.11396E-01
  0.84000E+01 -0.17669E-01 -0.72761E-01 -0.21761E-03 -0.14090E-02 -0.83070E-02 -0.32331E-01 -0.59567E-03 -0.84934E-02
  0.84500E+01 -0.17398E-01 -0.69422E-01 -0.18667E-03  0.61784E-03 -0.80718E-02 -0.29056E-01 -0.49874E-03 -0.43418E-02
  0.85000E+01 -0.17128E-01 -0.67726E-01 -0.15796E-03  0.54010E-03 -0.78326E-02 -0.28794E-01 -0.39831E-03 -0.22693E-02
  0.85500E+01 -0.16856E-01 -0.65103E-01 -0.13185E-03 -0.26340E-02 -0.75899E-02 -0.27375E-01 -0.29507E-03  0.29004E-02
  0.86000E+01 -0.16579E-01 -0.61719E-01 -0.10841E-03 -0.33207E-02 -0.73444E-02 -0.24771E-01 -0.19020E-03  0.43904E-02
  0.86500E+01 -0.16294E-01 -0.57405E-01 -0.87478E-04 -0.12154E-03 -0.70966E-02 -0.21216E-01 -0.85119E-04  0.71139E-02
  0.87000E+01 -0.15997E-01 -0.51643E-01 -0.68719E-04  0.20558E-02 -0.68474E-02 -0.19800E-01  0.18773E-04  0.64500E-02
  0.87500E+01 -0.15686E-01 -0.49214E-01 -0.51690E-04  0.13906E-02 -0.65977E-02 -0.18429E-01  0.12044E-03  0.19116E-02
  0.88000E+01 -0.15362E-01 -0.47745E-01 -0.35935E-04 -0.21155E-02 -0.63482E-02 -0.17379E-01  0.21918E-03 -0.71600E-02
  0.88500E+01 -0.15025E-01 -0.46099E-01 -0.21080E-04 -0.36803E-02 -0.60997E-02 -0.18427E-01  0.31469E-03 -0.15806E-01
  0.89000E+01 -0.14680E-01 -0.42924E-01 -0.68464E-05 -0.35269E-02 -0.58528E-02 -0.16861E-01  0.40687E-03 -0.11435E-01
