  0.36000E+01  0.12536E-02 -0.41806E-02  0.11211E-01  0.16490E-01  0.50629E-02  0.80677E-02
  0.36500E+01  0.22414E-03  0.22177E-02  0.11881E-01  0.16744E-01  0.42277E-02  0.49965E-02
  0.37000E+01 -0.57369E-03  0.49617E-02  0.12480E-01  0.14054E-01  0.34944E-02  0.25759E-02
  0.37500E+01 -0.11752E-02  0.20084E-02  0.13020E-01  0.13951E-01  0.28900E-02  0.34260E-02
  0.38000E+01 -0.16418E-02 -0.46063E-02  0.13490E-01  0.15532E-01  0.24156E-02  0.35046E-02
  0.38500E+01 -0.20393E-02 -0.94919E-02  0.13871E-01  0.15962E-01  0.20517E-02  0.19165E-02
  0.39000E+01 -0.24190E-02 -0.11452E-01  0.14136E-01  0.13520E-01  0.17685E-02 -0.87610E-03
  0.39500E+01 -0.28047E-02 -0.10724E-01  0.14266E-01  0.16943E-01  0.15376E-02 -0.23154E-02
  0.40000E+01 -0.31907E-02 -0.78382E-02  0.14254E-01  0.18119E-01  0.13402E-02 -0.29234E-02
  0.40500E+01 -0.35484E-02 -0.53089E-02  0.14108E-01  0.24033E-01  0.11706E-02 -0.12748E-02
  0.41000E+01 -0.38403E-02 -0.45853E-02  0.13849E-01  0.24274E-01  0.10333E-02  0.11534E-02
  0.41500E+01 -0.40341E-02 -0.42732E-02  0.13509E-01  0.20775E-01  0.93764E-03  0.76521E-03
  0.42000E+01 -0.41141E-02 -0.60376E-02  0.13117E-01  0.15067E-01  0.89080E-03 -0.14414E-02
  0.42500E+01 -0.40850E-02 -0.10752E-01  0.12697E-01  0.15102E-01  0.89265E-03 -0.31096E-02
  0.43000E+01 -0.39705E-02 -0.13857E-01  0.12265E-01  0.12992E-01  0.93376E-03 -0.58672E-02
  0.43500E+01 -0.38034E-02 -0.13118E-01  0.11823E-01  0.15863E-01  0.99797E-03 -0.34546E-02
  0.44000E+01 -0.36156E-02 -0.10148E-01  0.11370E-01  0.14486E-01  0.10670E-02 -0.27818E-02
  0.44500E+01 -0.34290E-02 -0.47303E-02  0.10896E-01  0.12017E-01  0.11258E-02 -0.15770E-02
  0.45000E+01 -0.32507E-02 -0.16031E-02  0.10397E-01  0.17114E-01  0.11669E-02 -0.49599E-03
  0.45500E+01 -0.30732E-02 -0.60581E-03  0.98687E-02  0.18134E-01  0.11920E-02 -0.14472E-02
  0.46000E+01 -0.28809E-02  0.52176E-03  0.93140E-02  0.17887E-01  0.12097E-02  0.36172E-03
  0.46500E+01 -0.26569E-02  0.18049E-02  0.87385E-02  0.14600E-01  0.12321E-02  0.39339E-02
  0.47000E+01 -0.23920E-02  0.25943E-02  0.81504E-02  0.75299E-02  0.12694E-02  0.29564E-02
  0.47500E+01 -0.20886E-02  0.24318E-02  0.75576E-02  0.29248E-02  0.13262E-02  0.42509E-03
  0.48000E+01 -0.17617E-02  0.10986E-02  0.69665E-02  0.30487E-02  0.13996E-02  0.34607E-02
  0.48500E+01 -0.14354E-02  0.13522E-02  0.63816E-02  0.79698E-02  0.14795E-02  0.41317E-02
  0.49000E+01 -0.11365E-02  0.59221E-02  0.58062E-02  0.12236E-01  0.15519E-02  0.62578E-02
  0.49500E+01 -0.88748E-03  0.11557E-01  0.52433E-02  0.10893E-01  0.16025E-02  0.67169E-02
  0.50000E+01 -0.70155E-03  0.13838E-01  0.46973E-02  0.56033E-02  0.16207E-02  0.48334E-02
  0.50500E+01 -0.58014E-03  0.10690E-01  0.41733E-02 -0.32877E-02  0.16019E-02  0.46082E-02
  0.51000E+01 -0.51395E-03  0.46331E-02  0.36774E-02 -0.21261E-02  0.15480E-02  0.55003E-02
  0.51500E+01 -0.48700E-03  0.15675E-02  0.32149E-02 -0.13382E-02  0.14658E-02  0.32897E-02
  0.52000E+01 -0.48155E-03  0.19774E-02  0.27891E-02  0.76298E-03  0.13646E-02  0.48099E-02
  0.52500E+01 -0.48292E-03  0.28708E-02  0.23998E-02  0.56346E-03  0.12536E-02  0.24275E-02
  0.53000E+01 -0.48250E-03  0.39803E-02  0.20434E-02 -0.12692E-03  0.11391E-02  0.37341E-02
  0.53500E+01 -0.47843E-03  0.47965E-02  0.17133E-02 -0.30396E-02  0.10238E-02  0.23385E-02
  0.54000E+01 -0.47412E-03  0.42363E-02  0.14017E-02 -0.18114E-02  0.90735E-03  0.14171E-02
  0.54500E+01 -0.47551E-03  0.38694E-02  0.11017E-02 -0.25021E-03  0.78743E-03  0.62873E-03
  0.55000E+01 -0.48805E-03  0.48698E-02  0.80925E-03 -0.95225E-03  0.66166E-03 -0.20345E-03
  0.55500E+01 -0.51457E-03  0.45018E-02  0.52372E-03 -0.18709E-02  0.52899E-03  0.10946E-02
  0.56000E+01 -0.55451E-03  0.28102E-02  0.24816E-03 -0.32848E-02  0.39043E-03  0.15158E-02
  0.56500E+01 -0.60474E-03  0.20173E-02 -0.11835E-04 -0.44075E-02  0.24880E-03  0.53470E-03
  0.57000E+01 -0.66110E-03 -0.24530E-02 -0.25014E-03 -0.21356E-02  0.10791E-03  0.16584E-02
  0.57500E+01 -0.72043E-03 -0.71893E-02 -0.46181E-03 -0.15586E-02 -0.28764E-04 -0.92082E-03
  0.58000E+01 -0.78181E-03 -0.90229E-02 -0.64478E-03 -0.13809E-02 -0.15904E-03 -0.98537E-04
  0.58500E+01 -0.84706E-03 -0.87322E-02 -0.80042E-03 -0.35225E-02 -0.28264E-03 -0.32418E-02
  0.59000E+01 -0.91990E-03 -0.68796E-02 -0.93325E-03 -0.27430E-02 -0.40103E-03 -0.21612E-02
  0.59500E+01 -0.10046E-02 -0.51387E-02 -0.10497E-02 -0.96653E-03 -0.51673E-03 -0.18373E-02
  0.60000E+01 -0.11040E-02 -0.37840E-02 -0.11566E-02 -0.13179E-03 -0.63231E-03 -0.38104E-02
  0.60500E+01 -0.12185E-02 -0.36687E-02 -0.12595E-02 -0.19059E-02 -0.74947E-03 -0.27922E-02
  0.61000E+01 -0.13454E-02 -0.56267E-02 -0.13616E-02 -0.22786E-02 -0.86841E-03 -0.24720E-02
  0.61500E+01 -0.14790E-02 -0.71253E-02 -0.14636E-02 -0.92506E-03 -0.98773E-03 -0.24028E-02
  0.62000E+01 -0.16120E-02 -0.90162E-02 -0.15636E-02  0.42358E-03 -0.11048E-02 -0.14970E-02
  0.62500E+01 -0.17372E-02 -0.10384E-01 -0.16588E-02  0.25373E-02 -0.12163E-02 -0.22604E-02
  0.63000E+01 -0.18483E-02 -0.85887E-02 -0.17460E-02  0.48384E-02 -0.13191E-02 -0.35974E-02
  0.63500E+01 -0.19414E-02 -0.81813E-02 -0.18230E-02  0.51682E-02 -0.14108E-02 -0.41835E-02
  0.64000E+01 -0.20149E-02 -0.63607E-02 -0.18893E-02  0.16656E-02 -0.14896E-02 -0.55729E-02
  0.64500E+01 -0.20694E-02 -0.52270E-02 -0.19461E-02 -0.30879E-02 -0.15549E-02 -0.41517E-02
  0.65000E+01 -0.21062E-02 -0.66676E-02 -0.19956E-02 -0.48657E-02 -0.16068E-02 -0.58186E-02
  0.65500E+01 -0.21275E-02 -0.79398E-02 -0.20409E-02 -0.12705E-02 -0.16456E-02 -0.44733E-02
  0.66000E+01 -0.21345E-02 -0.74983E-02 -0.20845E-02  0.65670E-03 -0.16719E-02 -0.31614E-02
  0.66500E+01 -0.21279E-02 -0.57413E-02 -0.21279E-02  0.14857E-02 -0.16867E-02 -0.31947E-02
  0.67000E+01 -0.21078E-02 -0.39938E-02 -0.21714E-02 -0.23481E-02 -0.16909E-02 -0.54153E-02
  0.67500E+01 -0.20739E-02 -0.40398E-02 -0.22138E-02 -0.54596E-02 -0.16857E-02 -0.37804E-02
  0.68000E+01 -0.20263E-02 -0.64965E-02 -0.22534E-02 -0.65534E-02 -0.16730E-02 -0.50017E-02
  0.68500E+01 -0.19656E-02 -0.50135E-02 -0.22877E-02 -0.54970E-02 -0.16549E-02 -0.54302E-02
  0.69000E+01 -0.18934E-02 -0.44246E-02 -0.23150E-02 -0.76753E-02 -0.16338E-02 -0.67006E-02
  0.69500E+01 -0.18119E-02 -0.91710E-03 -0.23340E-02 -0.66845E-02 -0.16117E-02 -0.36005E-02
  0.70000E+01 -0.17237E-02  0.40517E-03 -0.23443E-02 -0.95309E-02 -0.15905E-02 -0.46464E-02
  0.70500E+01 -0.16312E-02 -0.56085E-03 -0.23468E-02 -0.82936E-02 -0.15710E-02 -0.71256E-02
  0.71000E+01 -0.15364E-02 -0.34975E-02 -0.23427E-02 -0.87380E-02 -0.15534E-02 -0.63549E-02
  0.71500E+01 -0.14406E-02 -0.40607E-02 -0.23336E-02 -0.11581E-01 -0.15367E-02 -0.67639E-02
  0.72000E+01 -0.13444E-02 -0.25209E-02 -0.23213E-02 -0.11067E-01 -0.15197E-02 -0.62371E-02
  0.72500E+01 -0.12480E-02  0.21361E-02 -0.23070E-02 -0.88421E-02 -0.15009E-02 -0.52833E-02
  0.73000E+01 -0.11515E-02  0.58645E-02 -0.22915E-02 -0.10021E-01 -0.14791E-02 -0.34672E-02
  0.73500E+01 -0.10551E-02  0.46883E-02 -0.22753E-02 -0.11115E-01 -0.14534E-02 -0.47854E-02
  0.74000E+01 -0.95908E-03  0.21029E-02 -0.22582E-02 -0.91444E-02 -0.14239E-02 -0.40864E-02
  0.74500E+01 -0.86429E-03  0.22809E-03 -0.22398E-02 -0.72306E-02 -0.13909E-02 -0.54190E-02
  0.75000E+01 -0.77153E-03 -0.14179E-03 -0.22196E-02 -0.44704E-02 -0.13553E-02 -0.50485E-02
  0.75500E+01 -0.68161E-03  0.75647E-03 -0.21972E-02 -0.42261E-02 -0.13181E-02 -0.20392E-02
  0.76000E+01 -0.59511E-03  0.18179E-02 -0.21721E-02 -0.37197E-02 -0.12802E-02 -0.14241E-02
  0.76500E+01 -0.51224E-03  0.25540E-02 -0.21439E-02 -0.41566E-02 -0.12421E-02 -0.24110E-02
  0.77000E+01 -0.43292E-03  0.19593E-02 -0.21125E-02 -0.40278E-02 -0.12042E-02 -0.22437E-02
  0.77500E+01 -0.35679E-03  0.74947E-03 -0.20779E-02 -0.30326E-02 -0.11662E-02 -0.15674E-02
  0.78000E+01 -0.28349E-03 -0.36701E-03 -0.20401E-02 -0.37365E-02 -0.11280E-02 -0.31320E-02
  0.78500E+01 -0.21277E-03 -0.15560E-02 -0.19991E-02 -0.20969E-02 -0.10893E-02 -0.25768E-02
  0.79000E+01 -0.14461E-03 -0.28885E-02 -0.19552E-02  0.28110E-03 -0.10497E-02 -0.26313E-02
  0.79500E+01 -0.79299E-04 -0.38478E-02 -0.19087E-02  0.16864E-02 -0.10092E-02 -0.18433E-02
  0.80000E+01 -0.17366E-04 -0.45097E-02 -0.18599E-02  0.90769E-03 -0.96761E-03 -0.24583E-02
  0.80500E+01  0.40574E-04 -0.34881E-02 -0.18094E-02  0.11044E-02 -0.92491E-03 -0.17038E-02
  0.81000E+01  0.93923E-04 -0.97928E-03 -0.17577E-02  0.87712E-03 -0.88102E-03 -0.15059E-02
  0.81500E+01  0.14227E-03  0.84921E-03 -0.17055E-02  0.17369E-02 -0.83584E-03 -0.21635E-02
  0.82000E+01  0.18545E-03  0.11270E-02 -0.16535E-02 -0.50921E-03 -0.78923E-03 -0.78410E-03
  0.82500E+01  0.22356E-03  0.20886E-02 -0.16023E-02 -0.36530E-02 -0.74106E-03 -0.13178E-02
  0.83000E+01  0.25697E-03 -0.82138E-04 -0.15526E-02 -0.48909E-02 -0.69132E-03 -0.33639E-02
  0.83500E+01  0.28621E-03 -0.13971E-02 -0.15048E-02 -0.52629E-02 -0.64016E-03 -0.11791E-02
  0.84000E+01  0.31192E-03 -0.18656E-02 -0.14595E-02 -0.49602E-02 -0.58793E-03 -0.29230E-02
  0.84500E+01  0.33478E-03  0.53102E-03 -0.14169E-02 -0.20024E-02 -0.53513E-03 -0.90847E-03
  0.85000E+01  0.35550E-03  0.20955E-02 -0.13770E-02 -0.97324E-03 -0.48238E-03 -0.16028E-02
  0.85500E+01  0.37473E-03  0.33041E-02 -0.13400E-02 -0.36625E-02 -0.43029E-03 -0.15707E-02
  0.86000E+01  0.39312E-03  0.28889E-02 -0.13056E-02 -0.45750E-02 -0.37937E-03 -0.11881E-02
  0.86500E+01  0.41127E-03  0.20387E-02 -0.12735E-02 -0.15185E-02 -0.32992E-03 -0.15104E-03
  0.87000E+01  0.42966E-03  0.34784E-02 -0.12433E-02  0.15311E-02 -0.28199E-03 -0.46301E-03
  0.87500E+01  0.44872E-03  0.37712E-02 -0.12144E-02  0.28453E-02 -0.23542E-03  0.53870E-03
  0.88000E+01  0.46867E-03  0.46656E-02 -0.11865E-02  0.14653E-02 -0.18985E-03  0.20399E-02
  0.88500E+01  0.48957E-03  0.55397E-02 -0.11588E-02  0.96038E-03 -0.14488E-03  0.11141E-02
  0.89000E+01  0.51130E-03  0.65920E-02 -0.11310E-02  0.67808E-03 -0.10011E-03  0.17478E-02
  0.89500E+01  0.53358E-03  0.71703E-02 -0.11026E-02 -0.13927E-02 -0.55278E-04  0.12831E-02
  0.90000E+01  0.55600E-03  0.82237E-02 -0.10733E-02 -0.19259E-02 -0.10254E-04  0.15369E-02
  0.90500E+01  0.57816E-03  0.10045E-01 -0.10427E-02 -0.38985E-02  0.34902E-04  0.18276E-02
  0.91000E+01  0.59964E-03  0.10685E-01 -0.10107E-02 -0.32758E-02  0.79980E-04  0.39484E-02
  0.91500E+01  0.62014E-03  0.11773E-01 -0.97731E-03  0.17818E-03  0.12467E-03  0.55382E-02
  0.92000E+01  0.63946E-03  0.11253E-01 -0.94264E-03  0.47031E-02  0.16860E-03  0.37773E-02
  0.92500E+01  0.65753E-03  0.96519E-02 -0.90687E-03  0.13289E-02  0.21141E-03  0.14490E-02
  0.93000E+01  0.67436E-03  0.79330E-02 -0.87025E-03 -0.21576E-02  0.25277E-03  0.22643E-02
  0.93500E+01  0.69000E-03  0.49533E-02 -0.83312E-03  0.60673E-03  0.29241E-03  0.17669E-02
  0.94000E+01  0.70453E-03  0.37980E-02 -0.79581E-03  0.26889E-02  0.33012E-03  0.32576E-02
  0.94500E+01  0.71800E-03  0.37263E-02 -0.75861E-03  0.11873E-02  0.36574E-03  0.20147E-02
  0.95000E+01  0.73043E-03  0.40350E-02 -0.72181E-03  0.21140E-03  0.39915E-03  0.16914E-02
  0.95500E+01  0.74182E-03  0.34058E-02 -0.68560E-03 -0.27712E-03  0.43027E-03  0.73152E-03
  0.96000E+01  0.75214E-03  0.38912E-02 -0.65012E-03  0.47361E-04  0.45905E-03  0.18902E-02
  0.96500E+01  0.76136E-03  0.43888E-02 -0.61547E-03  0.11428E-03  0.48548E-03  0.32042E-02
  0.97000E+01  0.76950E-03  0.45325E-02 -0.58171E-03  0.69906E-03  0.50956E-03  0.54307E-02
  0.97500E+01  0.77657E-03  0.42233E-02 -0.54888E-03 -0.72917E-03  0.53135E-03  0.38155E-02
  0.98000E+01  0.78263E-03  0.33228E-02 -0.51704E-03 -0.20454E-02  0.55091E-03  0.19197E-02
  0.98500E+01  0.78772E-03  0.21516E-02 -0.48627E-03 -0.13082E-02  0.56835E-03  0.12183E-02
  0.99000E+01  0.79189E-03  0.12676E-02 -0.45667E-03  0.33593E-02  0.58377E-03  0.12244E-02
  0.99500E+01  0.79513E-03  0.11155E-02 -0.42836E-03  0.43668E-02  0.59729E-03  0.25057E-02
  0.10000E+02  0.79743E-03 -0.53306E-03 -0.40145E-03  0.42726E-02  0.60902E-03  0.27534E-02
  0.10050E+02  0.79876E-03 -0.14266E-02 -0.37601E-03 -0.36031E-03  0.61906E-03  0.12607E-02
  0.10100E+02  0.79905E-03 -0.29432E-02 -0.35210E-03 -0.90081E-03  0.62750E-03  0.11815E-02
  0.10150E+02  0.79827E-03 -0.29249E-02 -0.32970E-03 -0.12116E-03  0.63446E-03  0.12889E-02
  0.10200E+02  0.79637E-03 -0.26143E-02 -0.30873E-03  0.24255E-02  0.64002E-03  0.24658E-03
  0.10250E+02  0.79336E-03 -0.10525E-02 -0.28908E-03  0.40199E-02  0.64429E-03  0.81316E-03
  0.10300E+02  0.78926E-03 -0.32897E-03 -0.27059E-03  0.34574E-02  0.64735E-03  0.12255E-02
  0.10350E+02  0.78414E-03 -0.38263E-03 -0.25307E-03  0.37626E-02  0.64934E-03  0.13355E-02
  0.10400E+02  0.77807E-03 -0.10097E-02 -0.23637E-03  0.34041E-02  0.65034E-03  0.21699E-02
  0.10450E+02  0.77111E-03 -0.12719E-02 -0.22033E-03  0.13098E-02  0.65048E-03 -0.54335E-04
  0.10500E+02  0.76333E-03 -0.30732E-02 -0.20484E-03 -0.85316E-03  0.64984E-03 -0.12481E-02
  0.10550E+02  0.75478E-03 -0.43946E-02 -0.18983E-03 -0.67758E-03  0.64851E-03  0.72117E-03
  0.10600E+02  0.74552E-03 -0.38552E-02 -0.17526E-03 -0.19298E-02  0.64656E-03  0.14981E-02
  0.10650E+02  0.73561E-03 -0.48896E-02 -0.16112E-03 -0.31242E-02  0.64407E-03  0.63102E-03
  0.10700E+02  0.72512E-03 -0.48300E-02 -0.14742E-03 -0.28435E-02  0.64109E-03  0.14758E-03
  0.10750E+02  0.71414E-03 -0.50445E-02 -0.13418E-03 -0.41653E-02  0.63771E-03  0.11957E-02
  0.10800E+02  0.70282E-03 -0.42574E-02 -0.12140E-03 -0.29016E-02  0.63396E-03  0.17758E-02
  0.10850E+02  0.69132E-03 -0.39576E-02 -0.10908E-03 -0.75750E-03  0.62994E-03  0.13977E-02
  0.10900E+02  0.67982E-03 -0.48811E-02 -0.97196E-04  0.82376E-03  0.62572E-03  0.78017E-03
  0.10950E+02  0.66853E-03 -0.45596E-02 -0.85721E-04  0.15000E-02  0.62136E-03 -0.21994E-03
  0.11000E+02  0.65765E-03 -0.36921E-02 -0.74588E-04  0.13314E-02  0.61695E-03  0.42906E-03
  0.11050E+02  0.64737E-03 -0.17733E-02 -0.63726E-04  0.84256E-03  0.61253E-03  0.14457E-02
  0.11100E+02  0.63786E-03 -0.61342E-03 -0.53047E-04  0.15227E-02  0.60815E-03  0.36622E-02
  0.11150E+02  0.62923E-03 -0.31527E-03 -0.42458E-04  0.15993E-02  0.60383E-03  0.42570E-02
  0.11200E+02  0.62160E-03 -0.21750E-03 -0.31866E-04  0.45718E-03  0.59960E-03  0.39411E-02
  0.11250E+02  0.61501E-03 -0.96302E-03 -0.21184E-04 -0.59557E-03  0.59541E-03  0.12374E-02
  0.11300E+02  0.60951E-03 -0.18634E-02 -0.10339E-04  0.24208E-02  0.59124E-03  0.34135E-04
  0.11350E+02  0.60508E-03 -0.13311E-02  0.72739E-06  0.21037E-02  0.58703E-03  0.30225E-02
  0.11400E+02  0.60171E-03 -0.14453E-02  0.12048E-04  0.21931E-02  0.58272E-03  0.28984E-02
  0.11450E+02  0.59934E-03 -0.25497E-02  0.23634E-04  0.21657E-02  0.57825E-03  0.15045E-02
  0.11500E+02  0.59793E-03 -0.32031E-02  0.35472E-04  0.40610E-02  0.57354E-03  0.34600E-02
  0.11550E+02  0.59738E-03 -0.37189E-02  0.47525E-04  0.59928E-02  0.56852E-03  0.31811E-02
